file,has_dip,baseline_a,center,width,depth,snr,improvement,support_points,rect_score,z_drop,note,image,time_col,y_col,source
/Users/seo_hyun/coding/core/result/negative/star0009.csv,False,1.0000032186508179,2459730.250000001,0.16043523142777436,0.0009821196437661188,0.4704853822802076,0.0,66,0.5585563278274517,1.7134081797644034,"Rejected by U/V shape (z=1.71, q3=True, slope=False, lower_rect=False, trend_ok=False).",/Users/seo_hyun/coding/core/result/negative/_dip_outputs/star0009.png,JD,star0009,refined
/Users/seo_hyun/coding/core/result/negative/star0010.csv,False,0.999427080154419,2459730.085231705,0.17355193210186776,0.000879616720402166,0.7238514298379153,0.0,30,0.5309080933663024,0.9701608083763913,"Rejected by U/V shape (z=0.97, q3=True, slope=True, lower_rect=False, trend_ok=False).",/Users/seo_hyun/coding/core/result/negative/_dip_outputs/star0010.png,JD,star0010,refined
/Users/seo_hyun/coding/core/result/negative/star0011.csv,False,0.9996346831321716,2459730.085231705,0.14631003550798388,0.0003651897802007141,0.30947857876720153,0.0,24,0.38098595655538997,2.8187763540763044,"Rejected by U/V shape (z=2.82, q3=True, slope=True, lower_rect=False, trend_ok=False).",/Users/seo_hyun/coding/core/result/negative/_dip_outputs/star0011.png,JD,star0011,refined
/Users/seo_hyun/coding/core/result/negative/star0012.csv,True,1.0001471815261738,2459730.203947199,0.04140328414523889,0.0015987847995748705,0.9358833131655437,0.25722226014672367,19,0.34730206984022294,2.09650371016158,,/Users/seo_hyun/coding/core/result/negative/_dip_outputs/star0012.png,JD,star0012,coarse
/Users/seo_hyun/coding/core/result/negative/star0013.csv,False,1.0003520250320435,2459730.085231705,0.1774402489785391,0.0008060697631649697,0.7242831744767592,0.0,31,0.32128518197608713,5.35834039820445,"Rejected by U/V shape (z=5.36, q3=True, slope=True, lower_rect=False, trend_ok=False).",/Users/seo_hyun/coding/core/result/negative/_dip_outputs/star0013.png,JD,star0013,refined
/Users/seo_hyun/coding/core/result/negative/star0014.csv,False,0.9999509453773499,2459730.085231705,0.165050410797281,0.0009494153724531369,0.7234551952946319,0.0,28,0.33764669472265024,1.9475519550172031,"Rejected by U/V shape (z=1.95, q3=True, slope=True, lower_rect=False, trend_ok=False).",/Users/seo_hyun/coding/core/result/negative/_dip_outputs/star0014.png,JD,star0014,refined
/Users/seo_hyun/coding/core/result/negative/star0015.csv,False,0.9994268417358398,2459730.085231705,0.17481959096450006,0.0007425843434422944,0.724283135682398,0.0,31,0.2823393912912806,2.7089287423239825,"Rejected by U/V shape (z=2.71, q3=True, slope=True, lower_rect=False, trend_ok=False).",/Users/seo_hyun/coding/core/result/negative/_dip_outputs/star0015.png,JD,star0015,refined
/Users/seo_hyun/coding/core/result/negative/star0016.csv,False,0.9993807673454285,2459730.085231705,0.17740778978971192,0.0007989234377387192,0.7242831773715016,0.0,31,0.32504389922836674,4.233311978027141,"Rejected by U/V shape (z=4.23, q3=True, slope=True, lower_rect=False, trend_ok=False).",/Users/seo_hyun/coding/core/result/negative/_dip_outputs/star0016.png,JD,star0016,refined
/Users/seo_hyun/coding/core/result/negative/star0017.csv,False,0.9996458888053894,2459730.085231705,0.17580095367072168,0.0007249918013996127,0.7245592537265128,0.0,31,0.40934694586288944,2.1638167398921797,"Rejected by U/V shape (z=2.16, q3=True, slope=True, lower_rect=False, trend_ok=False).",/Users/seo_hyun/coding/core/result/negative/_dip_outputs/star0017.png,JD,star0017,refined
/Users/seo_hyun/coding/core/result/negative/star0018.csv,False,0.9995481967926025,2459730.250000001,0.1707797944571659,0.0005307704720644566,0.4715629238037269,0.0,68,0.41166123920836917,0.5804501839062831,"Rejected by U/V shape (z=0.58, q3=True, slope=False, lower_rect=False, trend_ok=False).",/Users/seo_hyun/coding/core/result/negative/_dip_outputs/star0018.png,JD,star0018,refined
